listing_id,date
6151047,2018-09-01
6151047,2018-09-12
6151047,2018-09-20
6151047,2018-09-23
6151047,2018-09-26
6151047,2018-09-28
6151047,2018-10-01
6151047,2018-10-07
6151047,2018-10-12
6151047,2018-10-14
6151047,2018-10-16
6151047,2018-10-23
6151047,2018-11-05
6151047,2018-11-18
6151047,2018-11-23
6151047,2018-11-27
6151047,2018-12-12
6151047,2018-12-18
6151047,2018-12-28
6151047,2019-01-11
6151047,2019-01-16
6151047,2019-01-20
6151047,2019-02-21
6151047,2019-02-28
6151047,2019-03-06
6151047,2019-03-10
6151047,2019-03-18
6151047,2019-03-21
6151047,2019-03-30
6151047,2019-04-05
6151047,2019-04-07
6151047,2019-04-14
6151047,2019-04-27
6151047,2019-05-04
6151047,2019-05-10
6151047,2019-05-15
6151047,2019-05-17
6151047,2019-05-21
6151047,2019-05-25
6151047,2019-05-29
6151047,2019-06-02
6151047,2019-06-09
6151047,2019-06-21
6151047,2019-06-24
6151047,2019-06-27
6151047,2019-07-05
6151047,2019-07-07
6151047,2019-07-19
6151047,2019-08-07
6151047,2019-09-11
6151047,2019-09-15
6151047,2019-09-18
6151047,2019-09-26
6151047,2019-10-01
6151047,2019-10-30
6151047,2019-11-03
6151047,2019-11-10
6151047,2019-11-16
6151047,2019-11-19
6151047,2019-11-30
6151047,2020-01-04
6151047,2020-01-16
6151047,2020-01-24
6151047,2020-01-31
6151047,2020-02-04
6151047,2020-02-08
6151047,2020-02-24
6151047,2020-03-02
6151047,2020-03-09
6151047,2020-03-15
6151047,2020-07-17
6151047,2020-07-30
6151047,2020-08-07
6151047,2020-08-09
6151047,2020-08-17
6151047,2020-08-25
6151047,2020-09-01
6151047,2020-09-15
6151047,2020-10-17
6151047,2021-01-26
6151047,2021-01-30
6275508,2018-02-25
6275508,2018-02-25
6279426,2020-08-09
6279426,2020-08-21
6279426,2020-09-01
6279426,2020-09-09
6279426,2020-09-19
6279426,2020-10-06
6279426,2020-11-23
6279426,2021-09-01
6324829,2015-06-09
6324829,2015-06-15
6324829,2015-06-17
6324829,2015-06-18
6324829,2015-06-21
6324829,2015-06-24
6324829,2015-06-27
6324829,2015-07-04
6324829,2015-07-15
6324829,2015-07-17
6324829,2015-08-25
6324829,2015-09-13
6324829,2015-09-20
6324829,2015-09-21
6324829,2015-10-01
6324829,2015-10-07
6324829,2015-10-10
6324829,2015-10-13
6324829,2015-10-15
6324829,2015-10-18
6324829,2015-10-30
6324829,2015-11-05
6324829,2015-11-19
6324829,2015-11-23
6324829,2015-11-27
6324829,2015-12-02
6324829,2015-12-07
6324829,2015-12-21
6324829,2016-01-01
6324829,2016-01-10
6324829,2016-01-22
6324829,2016-01-30
6324829,2016-02-05
6324829,2016-02-08
6324829,2016-02-11
6324829,2016-02-21
6324829,2016-02-22
6324829,2016-02-26
6324829,2016-02-28
6324829,2016-03-02
6324829,2016-03-06
6324829,2016-03-08
6324829,2016-03-12
6324829,2016-03-30
6324829,2016-04-02
6324829,2016-04-08
6324829,2016-04-09
6324829,2016-04-27
6324829,2016-05-06
6324829,2016-05-07
6324829,2016-06-01
6324829,2016-06-09
6324829,2016-06-10
6324829,2016-06-12
6324829,2016-06-14
6324829,2016-06-17
6324829,2016-06-17
6324829,2016-06-20
6324829,2016-06-21
6324829,2016-06-22
6324829,2016-06-23
6324829,2016-07-09
6324829,2016-07-19
6324829,2016-07-21
6324829,2016-07-30
6324829,2016-08-04
6324829,2016-08-07
6324829,2016-08-08
6324829,2016-08-27
6324829,2016-08-28
6324829,2016-09-02
6324829,2016-09-04
6324829,2016-09-07
6324829,2016-09-18
6324829,2016-09-25
6324829,2016-10-02
6324829,2016-10-04
6324829,2016-10-06
6324829,2016-10-16
6324829,2016-10-28
6324829,2016-10-28
6324829,2016-10-29
6324829,2016-11-05
6324829,2016-11-07
6324829,2016-11-12
6324829,2016-11-13
6324829,2016-12-02
6324829,2016-12-04
6324829,2016-12-08
6324829,2016-12-16
6324829,2016-12-30
6324829,2017-01-02
6324829,2017-01-04
6324829,2017-01-05
6324829,2017-01-11
6324829,2017-01-18
6324829,2017-01-28
6324829,2017-01-31
6324829,2017-02-01
6324829,2017-02-03
6324829,2017-02-12
6324829,2017-02-16
6324829,2017-02-19
6324829,2017-02-20
6324829,2017-03-03
6324829,2017-03-05
6324829,2017-03-09
6324829,2017-03-15
6324829,2017-03-17
6324829,2017-03-20
6324829,2017-03-21
6324829,2017-03-26
6324829,2017-03-27
6324829,2017-03-29
6324829,2017-03-30
6324829,2017-03-31
6324829,2017-04-02
6324829,2017-04-05
6324829,2017-04-07
6324829,2017-04-09
6324829,2017-04-13
6324829,2017-04-14
6324829,2017-04-15
6324829,2017-04-17
6324829,2017-04-19
6324829,2017-04-20
6324829,2017-04-21
6324829,2017-04-22
6324829,2017-04-26
6324829,2017-05-02
6324829,2017-05-08
6324829,2017-05-11
6324829,2017-05-12
6324829,2017-05-15
6324829,2017-05-19
6324829,2017-05-22
6324829,2017-05-27
6324829,2017-05-28
6324829,2017-05-30
6324829,2017-06-01
6324829,2017-06-03
6324829,2017-06-07
6324829,2017-06-13
6324829,2017-06-16
6324829,2017-06-21
6324829,2017-06-24
6324829,2017-06-26
6324829,2017-07-01
6324829,2017-07-02
6324829,2017-07-06
6324829,2017-07-08
6324829,2017-07-09
6324829,2017-07-15
6324829,2017-07-24
6324829,2017-07-27
6324829,2017-07-28
6324829,2017-07-29
6324829,2017-07-31
6324829,2017-08-12
6324829,2017-08-15
6324829,2017-08-19
6324829,2017-08-20
6324829,2017-08-21
6324829,2017-08-26
6324829,2017-08-29
6324829,2017-09-01
6324829,2017-09-03
6324829,2017-09-04
6324829,2017-09-05
6324829,2017-09-08
6324829,2017-09-12
6324829,2017-09-13
6324829,2017-09-17
6324829,2017-09-20
6324829,2017-09-28
6324829,2017-09-29
6324829,2017-09-30
6324829,2017-10-01
6324829,2017-10-06
6324829,2017-10-11
6324829,2017-10-12
6324829,2017-10-15
6324829,2017-10-17
6324829,2017-10-22
6324829,2017-10-25
6324829,2017-10-28
6324829,2017-10-31
6324829,2017-11-01
6324829,2017-11-02
6324829,2017-11-08
6324829,2017-11-17
6324829,2017-11-21
6324829,2017-11-22
6324829,2017-11-25
6324829,2017-11-26
6324829,2017-11-28
6324829,2017-12-01
6324829,2017-12-03
6324829,2017-12-07
6324829,2017-12-15
6324829,2017-12-22
6324829,2018-01-07
6324829,2018-01-09
6324829,2018-01-14
6324829,2018-01-16
6324829,2018-01-18
6324829,2018-01-22
6324829,2018-01-25
6324829,2018-01-30
6324829,2018-02-04
6324829,2018-02-08
6324829,2018-02-11
6324829,2018-02-17
6324829,2018-02-20
6324829,2018-02-23
6324829,2018-03-01
6324829,2018-03-03
6324829,2018-03-05
6324829,2018-03-08
6324829,2018-03-11
6324829,2018-03-13
6324829,2018-03-15
6324829,2018-03-18
6324829,2018-03-22
6324829,2018-03-26
6324829,2018-03-27
6324829,2018-04-01
6324829,2018-04-10
6324829,2018-04-18
6324829,2018-04-25
6324829,2018-04-26
6324829,2018-04-30
6324829,2018-05-01
6324829,2018-05-05
6324829,2018-05-07
6324829,2018-05-08
6324829,2018-05-11
6324829,2018-05-12
6324829,2018-05-13
6324829,2018-05-20
6324829,2018-05-24
6324829,2018-05-27
6324829,2018-05-29
6324829,2018-05-31
6324829,2018-06-01
6324829,2018-06-05
6324829,2018-06-06
6324829,2018-06-07
6324829,2018-06-08
6324829,2018-06-09
6324829,2018-06-11
6324829,2018-06-12
6324829,2018-06-14
6324829,2018-06-16
6324829,2018-06-18
6324829,2018-06-21
6324829,2018-06-22
6324829,2018-06-24
6324829,2018-06-25
6324829,2018-06-27
6324829,2018-06-28
6324829,2018-07-02
6324829,2018-07-04
6324829,2018-07-06
6324829,2018-07-09
6324829,2018-07-10
6324829,2018-07-11
6324829,2018-07-12
6324829,2018-07-14
6324829,2018-07-19
6324829,2018-07-20
6324829,2018-07-21
6324829,2018-07-24
6324829,2018-08-01
6324829,2018-08-06
6324829,2018-08-11
6324829,2018-08-12
6324829,2018-08-14
6324829,2018-08-17
6324829,2018-08-18
6324829,2018-08-19
6324829,2018-08-20
6324829,2018-08-23
6324829,2018-08-26
6324829,2018-09-01
6324829,2018-09-02
6324829,2018-09-03
6324829,2018-09-04
6324829,2018-09-06
6324829,2018-09-10
6324829,2018-09-24
6324829,2018-09-28
6324829,2018-10-01
6324829,2018-10-05
6324829,2018-10-09
6324829,2018-10-11
6324829,2018-10-12
6324829,2018-10-15
6324829,2018-10-16
6324829,2018-10-19
6324829,2018-10-20
6324829,2018-10-23
6324829,2018-10-27
6324829,2018-10-28
6324829,2018-10-30
6324829,2018-11-02
6324829,2018-11-07
6324829,2018-11-19
6324829,2018-11-21
6324829,2018-11-23
6324829,2018-11-28
6324829,2018-12-02
6324829,2018-12-11
6324829,2018-12-14
6324829,2018-12-18
6324829,2018-12-28
6324829,2018-12-30
6324829,2019-01-02
6324829,2019-01-04
6324829,2019-01-16
6324829,2019-01-21
6324829,2019-01-27
6324829,2019-01-31
6324829,2019-02-01
6324829,2019-02-10
6324829,2019-02-14
6324829,2019-02-16
6324829,2019-02-17
6324829,2019-02-20
6324829,2019-02-22
6324829,2019-02-25
6324829,2019-02-28
6324829,2019-03-03
6324829,2019-03-07
6324829,2019-03-08
6324829,2019-03-10
6324829,2019-03-14
6324829,2019-03-16
6324829,2019-03-18
6324829,2019-03-20
6324829,2019-03-25
6324829,2019-03-27
6324829,2019-03-28
6324829,2019-03-30
6324829,2019-04-04
6324829,2019-04-05
6324829,2019-04-10
6324829,2019-04-11
6324829,2019-04-16
6324829,2019-04-21
6324829,2019-04-26
6324829,2019-04-27
6324829,2019-04-29
6324829,2019-05-02
6324829,2019-05-06
6324829,2019-05-07
6324829,2019-05-08
6324829,2019-05-12
6324829,2019-05-17
6324829,2019-05-21
6324829,2019-05-25
6324829,2019-05-29
6324829,2019-05-31
6324829,2019-06-05
6324829,2019-06-06
6324829,2019-06-07
6324829,2019-06-10
6324829,2019-06-13
6324829,2019-06-14
6324829,2019-06-15
6324829,2019-06-16
6324829,2019-06-18
6324829,2019-06-19
6324829,2019-06-21
6324829,2019-06-23
6324829,2019-06-25
6324829,2019-06-30
6324829,2019-07-02
6324829,2019-07-03
6324829,2019-07-05
6324829,2019-07-12
6324829,2019-07-16
6324829,2019-07-30
6324829,2019-08-01
6324829,2019-08-02
6324829,2019-08-09
6324829,2019-08-10
6324829,2019-08-11
6324829,2019-08-12
6324829,2019-08-14
6324829,2019-08-19
6324829,2019-08-22
6324829,2019-08-24
6324829,2019-08-31
6324829,2019-09-01
6324829,2019-09-07
6324829,2019-09-09
6324829,2019-09-12
6324829,2019-09-13
6324829,2019-09-14
6324829,2019-09-16
6324829,2019-09-18
6324829,2019-09-19
6324829,2019-09-21
6324829,2019-09-30
6324829,2019-10-01
6324829,2019-10-04
6324829,2019-10-07
6324829,2019-10-12
6324829,2019-10-13
6324829,2019-10-25
6324829,2019-11-10
6324829,2019-11-27
6324829,2019-12-02
6324829,2019-12-11
6324829,2019-12-12
6324829,2019-12-13
6324829,2019-12-17
6324829,2019-12-18
6324829,2019-12-20
6324829,2019-12-26
6324829,2019-12-27
6324829,2019-12-28
6324829,2019-12-30
6324829,2020-01-03
6324829,2020-01-08
6324829,2020-01-14
6324829,2020-01-23
6324829,2020-01-25
6324829,2020-01-27
6324829,2020-01-30
6324829,2020-02-01
6324829,2020-02-03
6324829,2020-02-05
6324829,2020-02-07
6324829,2020-02-10
6324829,2020-02-14
6324829,2020-02-16
6324829,2020-02-18
6324829,2020-02-19
6324829,2020-02-22
6324829,2020-02-25
6324829,2020-02-27
6324829,2020-03-02
6324829,2020-03-09
6324829,2020-03-15
6324829,2020-03-16
6324829,2020-04-01
6324829,2020-05-19
6324829,2020-06-24
6324829,2020-06-28
6324829,2020-07-09
6324829,2020-07-11
6324829,2020-07-26
6324829,2020-07-31
6324829,2020-08-03
6324829,2020-08-08
6324829,2020-08-11
6324829,2020-08-13
6324829,2020-08-16
6324829,2020-08-20
6324829,2020-08-30
6324829,2020-09-01
6324829,2020-09-25
6324829,2020-09-26
6324829,2020-10-02
6324829,2020-10-04
6324829,2020-10-11
6324829,2020-10-18
6324829,2020-10-20
6324829,2020-10-25
6324829,2020-10-29
6324829,2020-10-31
6324829,2020-11-01
6324829,2020-11-27
6324829,2020-12-20
6324829,2021-01-18
6324829,2021-02-15
6324829,2021-02-18
6324829,2021-02-21
6324829,2021-02-27
6324829,2021-03-10
6324829,2021-06-15
6324829,2021-06-27
6324829,2021-06-28
6324829,2021-07-01
6324829,2021-07-28
6324829,2021-08-04
6324829,2021-08-05
6324829,2021-08-12
6324829,2021-08-15
6324829,2021-08-16
6324829,2021-08-21
6324829,2021-08-22
6324829,2021-08-26
6324829,2021-08-29
6324829,2021-08-30
6324829,2021-08-31
6324829,2021-09-05
6324829,2021-09-12
6324829,2021-09-17
6324829,2021-09-24
6324829,2021-09-25
6324829,2021-09-29
6324829,2021-10-02
6382351,2017-02-06
6382351,2017-06-19
6382351,2020-12-13
6382351,2021-07-13
6507694,2015-12-08
6507694,2016-01-12
6507694,2016-01-22
6507694,2016-02-14
6507694,2016-02-28
6507694,2016-03-02
6507694,2016-03-05
6507694,2016-03-10
6507694,2016-03-24
6507694,2016-03-28
6507694,2016-04-14
6507694,2016-04-23
6507694,2016-06-04
6507694,2016-06-10
6507694,2016-06-23
6507694,2016-06-30
6507694,2016-07-10
6507694,2016-07-18
6507694,2016-07-28
6507694,2016-08-03
6507694,2016-08-05
6507694,2016-08-11
6507694,2016-08-18
6507694,2016-08-27
6507694,2016-09-18
6507694,2016-09-30
6507694,2016-10-06
6507694,2016-10-07
6507694,2016-10-13
6507694,2016-12-22
6507694,2017-01-20
6507694,2017-02-16
6507694,2017-02-24
6507694,2017-03-08
6507694,2017-03-18
6507694,2017-03-24
6507694,2017-04-01
6507694,2017-04-06
6507694,2017-04-15
6507694,2017-05-27
6507694,2017-06-05
6507694,2017-06-11
6507694,2017-06-24
6507694,2017-06-30
6507694,2017-07-05
6507694,2017-07-14
6507694,2017-07-23
6507694,2017-07-29
6507694,2017-08-09
6507694,2017-08-18
6507694,2017-09-04
6507694,2017-09-14
6507694,2017-09-24
6507694,2017-10-01
6507694,2017-10-06
6507694,2017-10-14
6507694,2017-11-01
6507694,2017-11-12
6507694,2017-11-24
6507694,2017-12-03
6507694,2017-12-07
6507694,2017-12-16
6507694,2017-12-23
6507694,2018-01-01
6507694,2018-01-16
6507694,2018-01-28
6507694,2018-03-02
6507694,2018-03-09
6507694,2018-03-25
6507694,2018-04-04
6507694,2018-04-16
6507694,2018-05-01
6507694,2018-05-07
6507694,2018-05-13
6507694,2018-05-20
6507694,2018-05-25
6507694,2018-05-31
6507694,2018-06-10
6507694,2018-06-15
6507694,2018-07-02
6507694,2018-07-15
6507694,2018-08-11
6507694,2018-09-14
6507694,2018-10-24
6507694,2018-11-04
6507694,2018-11-11
6507694,2018-11-18
6507694,2018-11-25
6507694,2018-12-10
6507694,2018-12-17
6507694,2019-01-04
6507694,2019-01-15
6507694,2019-02-25
6507694,2019-03-04
6507694,2019-03-10
6507694,2019-04-04
6507694,2019-04-08
6507694,2019-04-15
6507694,2019-04-21
6507694,2019-05-05
6507694,2019-05-09
6507694,2019-05-21
6507694,2019-05-27
6507694,2019-06-02
6507694,2019-06-10
6507694,2019-06-17
6507694,2019-06-22
6507694,2019-07-07
6507694,2019-07-16
6507694,2019-07-20
6507694,2019-08-08
6507694,2019-09-04
6507694,2019-09-11
6507694,2019-09-15
6507694,2019-09-23
6507694,2019-09-28
6507694,2019-10-14
6507694,2019-12-13
6507694,2020-02-07
6507694,2020-02-23
6507694,2020-03-07
6507694,2020-03-16
6507694,2020-06-14
6507694,2020-07-31
6521675,2015-08-01
6521675,2016-03-27
6521675,2016-05-26
6521675,2016-06-21
6521675,2016-08-18
6521675,2016-08-25
6521675,2016-09-06
6521675,2016-10-20
6521675,2016-12-03
6521675,2017-02-15
6521675,2017-03-17
6521675,2017-07-02
6521675,2017-07-05
6521675,2017-09-05
6521675,2017-11-11
6521675,2018-03-03
6521675,2018-03-06
6521675,2018-03-11
6521675,2018-03-25
6521675,2018-04-28
6521675,2018-05-30
6521675,2018-08-01
6521675,2018-10-09
6521675,2018-12-17
6521675,2019-01-18
6521675,2019-03-01
6521675,2019-03-05
6521675,2019-03-08
6521675,2019-03-14
6521675,2019-04-28
6521675,2019-05-09
6521675,2019-05-18
6521675,2019-05-24
6521675,2019-06-13
6521675,2019-07-12
6521675,2019-12-21
6521675,2021-10-03
6521675,2021-10-07
6635324,2015-10-31
6635324,2015-11-21
6635324,2016-03-06
6635324,2016-03-19
6635324,2016-04-29
6635324,2016-06-12
6635324,2016-07-20
6635324,2017-05-24
6635324,2017-06-16
6635324,2017-09-17
6635324,2017-10-16
6635324,2018-02-13
6635324,2018-10-06
6635324,2019-03-08
6635324,2019-05-01
6635324,2019-05-12
6635324,2019-09-23
6635324,2020-03-13
6635324,2020-06-08
6754329,2015-07-03
6754329,2015-07-06
6754329,2015-07-24
6754329,2015-08-02
6754329,2015-08-31
6754329,2015-09-02
6754329,2015-09-06
6754329,2015-09-11
6754329,2016-10-28
6754329,2016-10-31
6754329,2016-11-04
6754329,2016-11-07
6754329,2016-11-09
6754329,2016-11-29
6754329,2016-12-22
6754329,2017-01-12
6754329,2017-02-23
6754329,2017-03-11
6754329,2017-03-19
6754329,2017-04-09
6754329,2017-04-17
6754329,2017-06-01
6754329,2017-06-06
6754329,2017-06-30
6754329,2017-07-05
6754329,2017-07-13
6754329,2017-08-14
6754329,2017-08-20
6754329,2017-08-29
6754329,2017-09-08
6754329,2017-09-15
6754329,2017-10-06
6754329,2017-10-28
6754329,2017-11-05
6754329,2017-11-12
6754329,2017-11-13
6754329,2017-12-28
6754329,2018-01-20
6754329,2018-02-16
6754329,2018-03-27
6754329,2018-04-04
6754329,2018-04-12
6754329,2018-05-16
6754329,2018-06-14
6754329,2019-08-31
6754329,2021-06-29
6754329,2021-09-12
6754329,2021-09-26
6754329,2021-10-24
6756755,2018-08-31
6801761,2015-09-16
6801761,2015-09-24
6801761,2016-12-24
6801761,2017-01-01
6801761,2017-01-08
6805470,2015-09-16
6805470,2015-12-22
6805470,2016-02-14
6805470,2016-04-24
6805470,2016-07-23
6805470,2016-10-11
6805470,2016-10-20
6805470,2016-11-14
6805470,2016-12-19
6805470,2017-04-15
6805470,2017-05-20
6805470,2017-05-25
6805470,2017-07-02
6805470,2017-07-07
6805470,2017-09-13
6805470,2017-12-23
6805470,2018-04-15
6805470,2018-04-19
6805470,2018-08-13
6805470,2018-08-28
6805470,2018-09-07
6805470,2018-09-18
6805470,2018-09-27
6805470,2018-10-28
6805470,2018-11-02
6805470,2018-11-06
6805470,2019-01-02
6805470,2019-08-31
6805470,2019-10-30
6805470,2019-11-07
6805470,2019-11-18
6805470,2019-12-31
6805470,2020-02-04
6805470,2020-02-15
6805470,2020-03-18
6805470,2020-06-22
6805470,2020-08-22
6805470,2020-08-27
6805470,2020-10-03
6805470,2021-06-30
6805470,2021-07-18
6805470,2021-08-08
6805470,2021-09-10
6809505,2016-03-03
6809505,2016-05-13
6809505,2016-09-29
6809505,2017-01-21
6809505,2017-03-09
6809505,2017-05-12
6809505,2017-06-05
6809505,2017-06-09
6809505,2017-06-27
6809505,2017-09-17
6809505,2017-09-29
6809505,2017-10-24
6809505,2017-10-29
6809505,2018-06-01
6809505,2018-09-08
6809505,2019-03-12
6809505,2019-03-30
6809505,2019-04-27
6809505,2019-05-04
6809505,2019-05-14
6809505,2019-05-24
6809505,2019-08-29
6809505,2019-09-05
6809505,2019-09-14
6809505,2019-10-05
6809505,2019-10-31
6809505,2020-08-19
6809505,2020-11-01
6809505,2020-11-09
6809505,2021-02-15
6809505,2021-03-29
6809505,2021-04-11
6809505,2021-04-19
6809505,2021-04-25
6809505,2021-05-23
6809505,2021-05-28
6809505,2021-05-30
6809505,2021-06-06
6809505,2021-07-11
6809505,2021-09-23
6809505,2021-10-07
6809505,2021-10-12
6809505,2021-10-17
6809505,2021-10-22
6829050,2015-09-08
6829050,2016-06-05
6829050,2016-10-11
6829050,2016-10-25
6829050,2016-11-13
6829050,2016-11-21
6829050,2016-12-05
6829050,2017-03-12
6829050,2017-03-19
6829050,2017-04-03
6829050,2017-05-15
6829050,2017-06-05
6829050,2017-06-12
6829050,2017-07-02
6829050,2017-08-27
6829050,2017-09-17
6829050,2018-03-23
6829050,2018-05-14
6829050,2018-05-28
6829050,2019-04-12
6829050,2020-03-07
6829050,2021-08-07
6916065,2015-07-08
6916065,2015-09-01
6916065,2015-09-15
6916065,2015-10-12
6916065,2015-10-17
6916065,2015-10-21
6916065,2015-10-26
6916065,2015-12-05
6916065,2015-12-10
6916065,2016-01-20
6916065,2016-01-21
6916065,2016-02-19
6916065,2016-02-27
6916065,2016-02-29
6916065,2016-03-02
6916065,2016-03-03
6916065,2016-03-05
6916065,2016-03-06
6916065,2016-03-09
6916065,2016-03-10
6916065,2016-04-16
6916065,2016-04-24
6916065,2016-04-30
6916065,2016-05-08
6916065,2016-05-25
6916065,2016-05-25
6916065,2016-05-27
6916065,2016-05-31
6916065,2016-06-06
6916065,2016-06-11
6916065,2016-08-19
6916065,2016-08-25
6916065,2016-10-11
6916065,2016-10-17
6916065,2017-03-24
6916065,2017-03-26
6916065,2017-05-07
6916065,2017-05-11
6916065,2017-07-06
6916065,2017-07-22
6916065,2017-07-26
6916065,2017-08-14
6916065,2017-09-16
6916065,2017-09-18
6916065,2017-09-30
6916065,2018-03-11
6916065,2018-03-22
6916065,2018-06-12
6916065,2018-09-14
6916065,2018-10-13
6916065,2018-10-26
6916065,2018-11-04
6916065,2018-11-08
6916065,2018-11-11
6916065,2018-11-16
6916065,2018-11-23
6916065,2019-03-27
6916065,2019-06-29
6916065,2019-08-31
6916065,2019-09-29
6916065,2020-09-09
6916065,2020-11-30
6929096,2015-07-30
6929096,2016-06-07
6929104,2015-08-09
6929104,2015-08-23
6929104,2015-09-06
6929104,2015-09-14
6929104,2015-11-08
6929104,2015-11-15
6929104,2015-12-21
6929104,2016-01-05
6929104,2016-01-15
6929104,2016-01-21
6929104,2016-02-28
6929104,2016-04-17
6929104,2016-05-22
6929104,2016-07-03
6929104,2016-07-25
6929104,2016-08-07
6929104,2016-08-24
6929104,2016-09-12
6929104,2016-09-25
6929104,2016-10-23
6929104,2016-10-30
6929104,2016-11-13
6929104,2016-12-09
6929104,2017-04-08
6929104,2017-05-11
6929104,2017-06-11
6929104,2017-07-09
6929104,2017-09-01
6929104,2017-09-09
6929104,2017-10-04
6929104,2017-10-29
6929104,2017-11-12
6929104,2017-12-15
6929104,2017-12-21
6929104,2017-12-27
6929104,2018-01-02
6929104,2018-03-18
6929104,2018-05-13
6929104,2018-06-21
6929104,2018-06-24
6929104,2018-08-19
6929104,2018-10-07
6929104,2018-11-20
6929104,2019-01-06
6929104,2019-03-03
6929104,2019-03-18
6929104,2019-04-14
6929104,2019-06-02
6929104,2019-07-07
6929104,2019-10-27
6929104,2019-11-10
6929104,2019-12-09
6929104,2020-01-02
6929104,2020-01-05
6929104,2020-01-10
6929104,2020-03-01
6929104,2020-12-27
6929104,2021-03-21
6929104,2021-06-13
6942314,2015-07-10
6942314,2015-07-17
6942314,2015-08-02
6942314,2015-08-07
6942314,2015-08-27
6942314,2015-09-03
6942314,2015-09-06
6942314,2015-09-16
6942314,2015-09-16
6942314,2015-09-25
6942314,2015-10-02
6942314,2015-10-11
6942314,2016-02-08
6942314,2016-09-15
7067049,2015-07-08
7067049,2015-07-25
7067049,2016-05-12
7067049,2016-05-25
7067049,2016-07-01
7067049,2016-09-29
7067049,2017-01-21
7067049,2017-03-30
7067049,2017-07-01
7067049,2017-07-05
7067049,2018-03-16
7067049,2018-05-17
7067049,2018-06-01
7067049,2018-06-23
7067049,2018-09-13
7067049,2019-03-06
7067049,2019-09-10
7067049,2019-09-24
7067049,2019-10-10
7117459,2015-09-21
7117459,2015-12-05
7117459,2017-10-15
7117459,2018-07-31
7117459,2018-10-15
7117459,2018-11-10
7117459,2019-01-17
7117459,2019-01-25
7117459,2019-02-15
7117459,2019-02-23
7117459,2019-03-01
7117459,2019-03-08
7117459,2019-04-06
7117459,2019-04-13
7117459,2019-05-03
7117459,2019-06-29
7117459,2019-07-13
7117459,2019-08-22
7117459,2019-09-16
7117459,2019-09-29
7117459,2019-12-08
7117459,2019-12-13
7117459,2019-12-20
7117459,2019-12-30
7117459,2020-03-13
7217925,2015-07-30
7217925,2015-08-07
7217925,2015-09-06
7217925,2017-10-13
7271653,2016-03-05
7271653,2016-04-30
7271653,2016-09-17
7271653,2016-10-09
7271653,2016-12-03
7271653,2016-12-10
7271653,2016-12-17
7271653,2016-12-25
7271653,2017-02-05
7271653,2017-02-12
7271653,2017-02-24
7271653,2017-03-03
7271653,2017-03-09
7271653,2017-04-22
7271653,2017-05-20
7271653,2017-05-25
7271653,2017-06-01
7271653,2017-06-05
7271653,2017-06-16
7271653,2017-06-20
7271653,2017-09-23
7271653,2017-10-05
7271653,2017-10-15
7271653,2017-10-20
7271653,2017-11-05
7271653,2018-01-01
7271653,2018-01-07
7271653,2018-02-08
7271653,2018-02-23
7271653,2018-04-02
7271653,2018-05-31
7271653,2018-07-27
7271653,2018-08-25
7271653,2018-11-03
7271653,2018-11-13
7271653,2018-11-22
7271653,2018-12-10
7271653,2018-12-21
7271653,2018-12-24
7271653,2019-05-04
7271653,2019-05-10
7271653,2019-05-13
7271653,2019-06-11
7271653,2019-06-20
7271653,2019-07-29
7271653,2019-08-15
7271653,2019-09-04
7271653,2019-09-08
7271653,2019-09-22
7271653,2019-10-04
7271653,2019-11-17
7271653,2019-11-22
7271653,2020-02-10
7271653,2020-02-18
7271653,2020-02-28
7271653,2020-03-02
7271653,2020-05-22
7271653,2020-09-13
7271653,2020-10-30
7271653,2021-05-31
7271653,2021-07-16
7271653,2021-07-25
7271653,2021-08-14
7271653,2021-09-13
7271653,2021-10-07
7289094,2017-05-30
7289094,2017-06-02
7289094,2017-06-10
7289094,2017-06-13
7289094,2017-06-21
7289094,2017-07-07
7289094,2017-07-13
7289094,2017-08-20
7289094,2017-09-07
7289094,2017-09-17
7289094,2017-10-03
7289094,2018-03-14
7289094,2018-07-05
7289094,2018-09-29
7289094,2019-07-10
7289094,2019-07-22
7289094,2019-08-06
7289094,2019-09-09
7289094,2019-09-16
7289094,2020-02-01
7289094,2020-08-15
7289094,2021-07-03
7289094,2021-08-07
7289703,2016-02-01
7289703,2016-08-01
7289703,2016-09-30
7289703,2017-07-08
7289703,2017-10-05
7289703,2018-01-31
7289703,2018-02-04
7289703,2018-04-29
7289703,2018-11-15
7289703,2018-12-15
7289703,2019-06-24
7289703,2019-09-01
7289703,2019-10-31
7289703,2020-01-03
7289703,2020-11-22
7289703,2021-03-07
7289703,2021-04-23
7289703,2021-06-30
7297517,2015-08-03
7297517,2015-08-21
7297517,2015-12-19
7297517,2016-05-27
7297517,2016-06-05
7297517,2016-06-09
7297517,2016-08-13
7297517,2016-08-31
7297517,2016-12-29
7297517,2017-01-08
7297517,2017-01-11
7297517,2017-04-15
7297517,2017-04-27
7297517,2017-04-29
7297517,2017-05-05
7297517,2017-06-09
7297517,2017-06-17
7297517,2017-07-05
7297517,2017-07-31
7297517,2017-08-16
7297517,2017-08-21
7297517,2017-09-28
7297517,2017-10-06
7297517,2017-10-07
7297517,2017-10-14
7297517,2017-10-17
7297517,2017-10-20
7297517,2017-10-25
7297517,2018-02-07
7297517,2018-03-09
7297517,2018-04-01
7297517,2018-04-29
7297517,2018-05-06
7297517,2018-05-19
7297517,2018-05-26
7297517,2018-06-02
