id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
17457392,A cozy room in Geneva,118194333,Ruth,,Commune de Genève,46.20352,6.11384,Private room,75,1,5,2017-03-17,0.12,1,118,0,
17473908,Beautiful/Renovated Apt-Peaceful&Central Location,3528377,Marc,,Commune de Genève,46.19239,6.15492,Entire home/apt,109,120,80,2019-07-18,1.45,79,0,0,
17536030,1 Bedroom Studio - ONU - Rooftop pool city view,10409307,David,,Commune de Genève,46.2226,6.13195,Entire home/apt,95,14,7,2021-02-03,0.15,27,288,4,
17589735,Beautiful apartment close to the center & palexpo,50286444,Celi,,Commune de Genève,46.21293,6.12035,Entire home/apt,280,2,14,2019-05-10,0.25,1,364,0,
17602151,Cosy 40sqm apartment in a peaceful neighborhood,3528377,Marc,,Lancy,46.18307,6.11167,Entire home/apt,88,3,63,2019-04-25,1.20,79,271,5,
17615948,Room near UN and Airport,108826036,Thierry,,Grand-Saconnex,46.22557,6.11742,Private room,95,3,4,2019-06-23,0.10,2,0,0,
17615951,"APART - HOTEL @ 46m2
 ( LUXE) CENTRAL",119639660,Lionel,,Commune de Genève,46.21003,6.13729,Entire home/apt,96,1,444,2021-08-27,8.08,2,46,72,
17658638,Appartement de 100m2 situé en vieille-ville.,120176255,Edric,,Commune de Genève,46.20061,6.148,Entire home/apt,190,5,9,2019-03-07,0.16,1,365,0,
17661291,"Monthly 10% off Close to UN, Center & Geneva Lake",7670941,Milagros,,Commune de Genève,46.21385,6.15136,Private room,70,3,20,2018-10-07,0.38,4,341,4,
17728752,Chambre dans le quartier des Bains,9084782,Françoise,,Commune de Genève,46.20206,6.1366,Private room,70,7,17,2018-06-06,0.31,2,309,1,
17825267,Joli 42m2 en plein coeur de la Vieille ville,27083336,Gaël,,Commune de Genève,46.19859,6.14819,Entire home/apt,69,20,12,2021-10-08,2.57,1,8,4,
17827552,Appartement Genève,22685384,Anais,,Commune de Genève,46.19877,6.14043,Entire home/apt,198,1,0,,,1,90,0,
17939469,Modern and quiet apartment.,123055481,Pascal,,Meyrin,46.23017,6.07229,Entire home/apt,175,3,51,2019-01-24,1.09,1,52,5,
18015596,GENEVA: Maison  + jardin à 15 min du centre.,15235736,Olivier,,Lancy,46.18876,6.11853,Entire home/apt,195,30,10,2020-08-09,0.33,1,175,3,
18018494,Room Centre ONU NU CERN aeroport,31307191,Bianca,,Commune de Genève,46.21258,6.13236,Private room,48,1,88,2021-10-09,1.62,14,77,22,
18066138,Appartement cosy,124368620,Mya,,Commune de Genève,46.19192,6.14607,Entire home/apt,85,16,0,,,1,83,0,
18245559,well located bedroom in Paquis,2241463,Juan,,Commune de Genève,46.21128,6.1463,Private room,150,1,28,2020-10-18,0.53,1,89,0,
18327206,Charmante villa contemporaine (Jardin 500m2),30210744,Fab,,Pregny-Chambésy,46.24305,6.14388,Entire home/apt,250,90,0,,,4,364,0,
18367360,Chambre tout confort dans villa moderne,127171311,Céline & Florian,,Collonge-Bellerive,46.23662,6.19695,Private room,100,1,71,2019-05-23,1.31,1,27,0,
18381329,BEAUTIFUL INDEPENDANT STUDIO,74302271,Pierre-Olivier,,Commune de Genève,46.2021,6.17312,Entire home/apt,94,2,124,2019-12-20,2.27,1,54,12,
18470960,80m2 au 4ème étage avec ascenseur et balcon.,124191767,Jacques,,Commune de Genève,46.21233,6.15088,Entire home/apt,120,7,15,2018-12-08,0.67,1,0,1,
18493786,Amazing 4BR House - Large Garden - Lake Side,3528377,Marc,,Collonge-Bellerive,46.26158,6.20874,Entire home/apt,2300,69,1,2017-07-19,0.02,79,365,0,
18493989,2 BR Perfectly Located from UN/WIPO/ITU/CICG,3528377,Marc,,Commune de Genève,46.22137,6.13594,Entire home/apt,259,3,22,2021-09-26,0.44,79,48,8,
18562480,Trendy apartment in old town with lake view,3433949,Frédéric,,Commune de Genève,46.20179,6.14635,Entire home/apt,99,1,197,2021-10-16,3.70,1,0,26,
18624447,1 bedroom with terrasse and a green view (beige),11445748,Nicole,,Commune de Genève,46.20465,6.12326,Entire home/apt,110,3,5,2021-10-23,0.10,3,301,1,
18766274,Beautiful Penthouse - Panoramic View,3528377,Marc,,Thônex,46.19947,6.22208,Entire home/apt,81,2,133,2019-11-22,2.52,79,0,0,
18778594,1 bedroom apartment with view (yellow),11445748,Nicole,,Commune de Genève,46.20383,6.12349,Entire home/apt,102,4,13,2021-10-03,0.29,3,219,2,
18818818,"APPARTEMENT 3 PIECES, RIVE DROITE",9132937,Penn,,Commune de Genève,46.20448,6.1325,Entire home/apt,129,1,63,2019-10-24,1.57,3,88,0,
18829980,Jolie Chambre meublée avec balcon..,119888913,Mm,,Versoix,46.2925,6.1635,Private room,45,6,0,,,2,358,0,
18840514,Modern apartment for two w/ free parking.,34001169,Catarina,,Thônex,46.18674,6.18975,Entire home/apt,81,3,27,2021-03-15,0.57,1,25,7,
18868868,Cosy apt in the center of Geneva,46919336,Steven,,Commune de Genève,46.18791,6.14261,Entire home/apt,95,14,10,2019-08-10,0.22,1,111,3,
18924210,Appartement de charme à 200m du lac,530239,Anne,,Commune de Genève,46.20292,6.16019,Entire home/apt,130,7,0,,,1,115,0,
18942742,Luxury 320 sq apartment in Residential area,131928657,Kiko,,Commune de Genève,46.19092,6.15354,Entire home/apt,585,2,14,2019-12-30,0.35,1,297,1,
18986489,"Duplex de300m2,jacuzzi en été, billard, ping-pong",44666245,Marie,,Commune de Genève,46.20969,6.123,Entire home/apt,350,2,42,2019-08-10,0.93,15,320,0,
19062761,Anne’s Tiny House,33875312,Anne Et Luc,,Commune de Genève,46.22357,6.12613,Entire home/apt,45,28,21,2018-06-06,0.39,1,0,1,
19146061,PENTHOUSE/ AMAZING VIEW/city-center,31479232,Diego,,Commune de Genève,46.20041,6.16334,Entire home/apt,460,3,6,2019-06-27,1.15,1,363,1,
19172142,Chambre à louer,134078768,Najib,,Vernier,46.21808,6.09233,Private room,57,1,126,2019-07-24,2.36,1,353,2,
19216795,Villa 5 chambres avec piscine intérieure,134494017,Nadia & Serge,,Chêne-Bourg,46.19891,6.19998,Entire home/apt,414,6,41,2021-08-17,0.79,1,79,7,
19252140,la maison au bout du chemin,116384157,Frederic,,Laconnex,46.16385,6.02289,Private room,46,2,1,2021-09-30,1,2,87,1,
19382028,Cozy and sunny 2 bedroom flat city center,23340603,Lihi,,Commune de Genève,46.20072,6.15466,Entire home/apt,129,1,65,2020-12-14,1.62,3,44,9,
19520337,Very nice studio,137088846,Nure,,Commune de Genève,46.21295,6.13546,Private room,128,1,43,2019-11-08,1.22,1,258,3,
19527328,Spacious and bright apartment in central location,14971938,Pablo,,Commune de Genève,46.19873,6.13707,Entire home/apt,145,4,5,2019-08-03,0.16,1,0,1,
19541160,quiétude au centre ville,15227105,Barbara,,Commune de Genève,46.20084,6.16204,Private room,67,2,19,2017-09-27,0.45,1,0,0,
19552254,Bright & Cosy Appartment - Summer Discount,92230192,Ola,,Lancy,46.17358,6.12328,Entire home/apt,69,3,27,2019-10-24,0.67,1,0,5,
19566207,Nice and cozy appartment in the center of Geneva,17856415,Christophe,,Commune de Genève,46.20871,6.13978,Entire home/apt,110,2,23,2018-04-15,0.47,2,0,0,
19673603,Luxury villa 5 bed lake view with pool and aircon.,138537689,Stephen,,Cologny,46.2323,6.19739,Entire home/apt,1100,4,6,2019-08-28,2.90,6,365,2,
19675381,Studio luxe centre Genève,82761351,Erick,,Commune de Genève,46.21086,6.13425,Private room,133,2,0,,,1,365,0,
19771058,Chambre dans Appartement 60 m2 lit double,139565509,Mickaël,,Onex,46.19171,6.10237,Private room,100,1,4,2018-09-09,0.08,1,0,0,
19773185,Ideally located,81850768,Emmanuelle,,Commune de Genève,46.20924,6.13304,Entire home/apt,110,7,9,2021-09-15,0.69,4,90,6,
19775003,Salle de repos pour motards en voyage uniquement,32237513,Yves,,Bernex,46.18037,6.08823,Shared room,50,1,0,,,1,365,0,
19777691,"Geneve Centre, 2 pièces, clim, balcon, Wifi",9005801,Christine,,Commune de Genève,46.20494,6.13605,Entire home/apt,160,7,9,2019-08-01,0.31,9,0,0,
19783641,"Arty Cosy Room, 2 min from the train station",44417745,Claire,,Commune de Genève,46.20991,6.14625,Private room,80,1,102,2021-01-28,3.13,1,300,4,
19793809,"Flat, near  to Richemont. UN,WIPO, ILO,WHO PALEXPO",56534532,Chantal,,Versoix,46.28569,6.16251,Entire home/apt,240,2,0,,,3,365,0,
19820423,"Large Room near Airport, Palexpo & More",3528377,Marc,,Vernier,46.21901,6.1091,Private room,36,1,160,2020-03-02,3.07,79,0,0,
19836013,Entire amazing apartment in Geneva,16195017,Chiara,,Commune de Genève,46.19093,6.14438,Entire home/apt,76,1,127,2021-09-12,2.53,1,195,12,
19844397,Appartement familial au centre de Genève,9872954,Olga,,Commune de Genève,46.20328,6.16026,Entire home/apt,175,10,43,2020-06-15,0.84,1,0,3,
19851270,"Very central, clean and fully equipped",140368200,Fadia,,Commune de Genève,46.20955,6.13877,Private room,75,1,394,2021-09-20,7.89,1,154,30,
19867995,Luminous room near Cornavin Station,65591301,David,,Commune de Genève,46.20937,6.13477,Private room,49,3,4,2017-07-24,1.28,1,0,1,
19897934,Chambre au coeur de Genève,140888838,Cris,,Commune de Genève,46.20617,6.1285,Private room,85,1,11,2019-10-13,0.25,1,88,0,
19907318,Modern 2 room in Champel,1698491,Peter,,Commune de Genève,46.18863,6.15989,Entire home/apt,135,1,16,2018-02-08,0.31,1,0,0,
19909824,Apartment close to Cornavin Train Station,17675448,Mady,,Commune de Genève,46.21393,6.14712,Entire home/apt,152,1,199,2021-09-04,3.84,9,339,13,
19960091,"Lovely light and cosy studio, ideally situated",11534388,Charlotte,,Commune de Genève,46.20722,6.1347,Entire home/apt,80,3,76,2019-05-28,1.57,1,297,0,
20008477,Sous location belle apartement,139886894,Khalil,,Commune de Genève,46.21416,6.14698,Entire home/apt,113,38,0,,,1,363,0,
20019981,Private - City Ctr 70m2 Apt / King Size bed + AC,8781818,Martin,,Commune de Genève,46.20735,6.14109,Entire home/apt,147,2,78,2020-07-05,1.56,1,0,7,
20047620,"Large Room near Airport, Palexpo & More '2",3528377,Marc,,Vernier,46.22027,6.10987,Private room,38,1,130,2019-12-20,2.55,79,0,0,
20059534,Comfortable 1 Room Apt near Jet d'Eau,3528377,Marc,,Commune de Genève,46.20308,6.1583,Entire home/apt,119,3,117,2021-05-17,2.43,79,162,13,
20127765,Artistic attic in Geneva center close to the lake,142988855,Jo,,Commune de Genève,46.21242,6.15006,Private room,63,6,44,2019-09-22,0.88,1,0,0,
20161851,Spacious apartment in central Geneva,25467996,Jeff,,Commune de Genève,46.21105,6.14282,Entire home/apt,99,28,5,2020-03-13,0.10,1,0,0,
20168897,Charmilles studio big balcony with panoramic view,23715340,Susana,,Commune de Genève,46.20893,6.12743,Entire home/apt,86,10,6,2019-11-03,0.14,1,0,0,
20189104,Chambre à louer ao Grand Saconnex bien situé,143749881,Sandra,,Grand-Saconnex,46.23193,6.12338,Private room,60,7,1,2019-12-31,0.04,1,351,0,
20238633,Welcome to Studio 52!,4786121,Melina,,Troinex,46.16572,6.14018,Entire home/apt,75,2,27,2020-08-29,0.54,1,65,0,
20304715,charming conveniently located 2 bedroom loft,8604667,Chadi,,Commune de Genève,46.20996,6.137,Entire home/apt,170,2,15,2020-01-31,0.30,1,0,1,
20306282,Geneva,23109548,Angela,,Commune de Genève,46.1945,6.15061,Entire home/apt,201,2,0,,,1,89,0,
20307382,"The yurt, nature in the heart of the city",144855283,Séverine,,Meyrin,46.22722,6.06988,Entire home/apt,58,1,418,2021-08-02,8.29,1,49,46,
20348351,1 Bedroom appartment - Geneva city center,10409307,David,,Commune de Genève,46.18934,6.14432,Entire home/apt,98,14,4,2021-09-18,0.16,27,335,2,
20394072,Room with private balcony,20463144,Dani,,Commune de Genève,46.21035,6.13557,Private room,47,4,18,2019-05-01,0.38,4,300,5,
20396786,Haven in the city,10463377,Melina,,Commune de Genève,46.19843,6.14217,Entire home/apt,270,3,23,2019-07-25,0.51,1,351,3,
20669530,Studio tout confort au cœur de la Vieille Ville,3737690,Philippe,,Commune de Genève,46.20259,6.14457,Entire home/apt,114,2,37,2021-08-15,0.83,30,303,11,
20709398,Calm 3 BR Apartment - Geneva Center,3528377,Marc,,Commune de Genève,46.20164,6.17264,Entire home/apt,131,2,96,2019-10-04,2.10,79,38,14,
20734555,Nice large appartment. 20 min from the city center,17809348,Jérôme,,Lancy,46.19093,6.11119,Entire home/apt,120,2,1,2018-07-03,0.02,1,0,0,
20739453,Entire cozy apartment by Lake Geneva,39787995,Julie,,Commune de Genève,46.21297,6.14931,Entire home/apt,175,1,30,2018-10-25,0.61,1,0,0,
20797693,Charmant Studio proche centre ville,9994972,Francois,,Commune de Genève,46.19552,6.16073,Entire home/apt,125,3,16,2020-08-19,0.35,2,332,0,
20798663,"40 sq.m., Bright, 7th floor, Jet d'Eau & Jura View",46143912,Philippe,,Commune de Genève,46.20756,6.13527,Entire home/apt,100,2,30,2019-08-26,0.62,25,21,1,
20799055,Newly Renovated 2BR Apartment in Versoix,3528377,Marc,,Versoix,46.29434,6.16387,Entire home/apt,138,2,31,2020-10-04,0.78,79,0,4,
20842636,Cozy little appartement in the center of Geneva,149550270,Madrane,,Commune de Genève,46.20026,6.12844,Entire home/apt,150,3,26,2020-03-29,0.52,1,127,4,
20881066,Appartement  au Pâquis,148749911,Gabs,,Commune de Genève,46.21059,6.14763,Entire home/apt,131,3,77,2021-08-24,1.54,1,25,6,
20928186,"Nice, Cosy & Bright little apartment",150436360,Matthieu,,Lancy,46.17512,6.12135,Entire home/apt,60,2,25,2018-07-05,0.51,1,30,0,
20976713,"Next to Geneva city center, big terrace",77631590,Catherine,,Lancy,46.17876,6.11732,Entire home/apt,70,3,88,2019-05-21,1.79,2,18,0,
21003738,Amazing Flat in the heart of Geneva,66588940,Agneta,,Commune de Genève,46.2133,6.15061,Entire home/apt,120,2,233,2021-09-19,4.70,1,275,34,
21031079,Chambre cosy,151480148,Maria,,Bardonnex,46.14982,6.12522,Private room,45,2,72,2019-08-30,1.71,1,86,8,
21033152,No comment flat ! Best residential area,55083368,Christophe,,Commune de Genève,46.19323,6.15946,Entire home/apt,160,3,139,2021-09-02,2.98,1,249,16,
21090658,"Nice Privateroom close to Jet D'eau, Lake,Old City",3528377,Marc,,Commune de Genève,46.2002,6.16352,Private room,88,1,12,2018-06-06,0.27,79,10,0,
21100076,Charming spacious flat in Geneva's Old Town,7129474,Aranzazu,,Commune de Genève,46.19939,6.14928,Entire home/apt,304,3,6,2020-02-12,0.16,1,189,0,
21131496,"Chambre proche de Genève, aéroport",26196517,Alexandrine,,Lancy,46.17588,6.12377,Private room,43,1,70,2019-05-12,1.42,2,115,0,
21185566,"Stylish appartment next door to CERN, Airport",152496508,Ana Paula,,Satigny,46.21536,6.03592,Private room,90,3,4,2019-07-06,0.13,1,365,0,
21359870,"Appart.fully furnished 4,5 r Geneva, for long time",4340068,Alessia,,Commune de Genève,46.20604,6.11307,Entire home/apt,135,3,0,,,3,316,0,
21362573,Sweet home - home office and more/contrat de bail,154666199,John,,Carouge,46.17897,6.14301,Entire home/apt,88,15,3,2018-04-16,0.08,7,361,0,
21376508,Centrally Located High End Apartment in Old Town,3528377,Marc,,Commune de Genève,46.20414,6.14319,Entire home/apt,119,5,32,2021-10-11,0.72,79,0,8,
21379419,Calme et verdure à Carouge,106617464,Vincent,,Carouge,46.17937,6.14687,Private room,75,15,0,,,1,88,0,
21416571,2 PIÈCES HIGH TECH - AUGUSTINS,21363684,Elie,,Commune de Genève,46.19273,6.14208,Entire home/apt,92,1,0,,,1,131,0,
21448011,Apparte deux piece a carouge,17255523,Caro,,Carouge,46.18865,6.13314,Entire home/apt,70,30,17,2019-08-04,0.40,1,180,0,
21474759,1 room in the heart of Geneva,99449935,Steen,,Commune de Genève,46.21397,6.14886,Private room,77,4,2,2021-07-20,0.57,3,0,2,
21479760,Old Town Geneva - 1 bedroom (18.3),10409307,David,,Commune de Genève,46.19981,6.14845,Entire home/apt,100,8,5,2019-05-23,0.61,27,331,1,
21482270,Central with  space and comfort,23612414,Lina,,Commune de Genève,46.19482,6.14967,Entire home/apt,79,7,11,2020-02-22,0.25,3,25,0,
21560355,Call It Home - Modern & Spacious 3BR Apartment,3528377,Marc,,Carouge,46.18709,6.1344,Entire home/apt,246,7,55,2018-07-24,1.21,79,0,0,
21599460,Comfortable & Cosy Single Room - Geneva Heart '2,3528377,Marc,,Commune de Genève,46.20044,6.1616,Entire home/apt,115,1,14,2019-02-18,0.88,79,354,6,
21599640,Spacious & Cosy King Room - Geneva Heart '2,3528377,Marc,,Commune de Genève,46.20044,6.1616,Private room,135,1,15,2018-08-29,0.34,79,356,6,
21604492,Nice Studio central Geneva close to lake,156733564,Amelie,,Commune de Genève,46.20823,6.14502,Entire home/apt,85,45,3,2018-05-01,0.07,1,0,0,
21644044,Oasis of peace in the heart of the old town,35188352,Hélène,,Commune de Genève,46.2013,6.14754,Entire home/apt,160,5,29,2020-11-21,0.77,1,76,5,
21678925,Studio cosy proche gare,157808944,Virginie,,Commune de Genève,46.21438,6.14801,Entire home/apt,70,2,42,2019-04-11,0.95,1,55,11,
21686480,Very cosy studio in the center of Geneva!!,140061,Maelle,,Commune de Genève,46.20124,6.15863,Entire home/apt,115,3,13,2019-05-10,0.45,1,349,0,
21692965,"Maunoir | Central, Stylish, Large | Cocoon Homes",6621275,Alessandro & Vanessa,,Commune de Genève,46.20352,6.16029,Entire home/apt,160,60,18,2020-02-07,0.39,3,210,0,
21714935,Appartement 2 P Genève au coeur de Genève,9811913,Florence,,Commune de Genève,46.19483,6.14431,Entire home/apt,76,2,46,2019-10-07,1.04,1,84,2,
21734698,Calm 1& central room 2 min trains/Aeroport /UN,150225854,Catalina,,Commune de Genève,46.21006,6.13928,Private room,64,1,48,2020-03-01,1.00,2,0,1,
21785107,Apartment close to the lake in Paquis,51547999,Vipin,,Commune de Genève,46.21302,6.1499,Entire home/apt,65,2,17,2018-06-11,0.39,1,41,1,
21808888,BOHEMIAN PARADISE cosy & trendy flat near station,54961123,Laureen & Arjun,,Commune de Genève,46.20813,6.1295,Entire home/apt,170,3,4,2021-08-19,0.10,1,0,1,
21840630,Agréable  pied à terre à Carouge,3737690,Philippe,,Carouge,46.19056,6.13459,Entire home/apt,110,3,14,2021-09-25,0.33,30,342,5,
21958415,"""Blue room"", next to GVA airport/UN",160301619,Nathalie,,Vernier,46.22114,6.11093,Private room,57,3,48,2020-06-30,1.04,1,0,0,
21971383,Green room with a view,13560406,Elise,,Bellevue,46.25229,6.14632,Private room,55,15,6,2019-06-09,0.14,2,97,0,
21972181,1 Bedroom  furnished apartement - UN (18.5),10409307,David,,Commune de Genève,46.20871,6.12678,Entire home/apt,109,14,1,2018-02-03,0.02,27,210,0,
21973416,Cosy Furnished Studio- near the Genava Lake (10.5),10409307,David,,Commune de Genève,46.21149,6.14751,Entire home/apt,89,7,10,2019-08-01,0.83,27,149,6,
22033127,Cosy Studio near the lake Geneva,17675448,Mady,,Commune de Genève,46.21433,6.14742,Entire home/apt,138,1,160,2021-10-01,3.38,9,350,24,
22041488,"Genève centre, 3ch/2,5 sdb, balcons, climatisation",9005801,Christine,,Commune de Genève,46.20192,6.1464,Entire home/apt,395,1,103,2021-09-26,2.39,9,307,9,
22072092,Cozy home away from home in Geneva,12207451,Teresa,,Commune de Genève,46.21042,6.12744,Entire home/apt,110,4,0,,,3,176,0,
22091580,Beautiful and well located flat by the lake,9362884,Lara,,Commune de Genève,46.21155,6.14892,Entire home/apt,98,5,28,2019-12-08,0.66,1,0,3,
22101819,Beautiful Apartment  (min. 6 mths/ 3400 CHF mth),15553368,Abigail,,Commune de Genève,46.21142,6.14438,Entire home/apt,115,180,0,,,1,362,0,
22157935,The Corto Maltese room in farmhouse,161822560,Genevieve,,Commune de Genève,46.21628,6.1275,Private room,50,6,1,2020-01-02,0.05,5,149,0,
22162228,Genève : Magnifique appartement près du lac,161875244,Gonzague,,Commune de Genève,46.20648,6.16401,Entire home/apt,140,5,42,2021-09-26,0.94,1,237,10,
22174300,The place to call your home,157070817,Eric,,Commune de Genève,46.20968,6.14751,Private room,70,2,171,2021-09-16,3.78,1,345,24,
22223070,"Bright, Quiet, 2 BDR, Nice Terrace",46143912,Philippe,,Commune de Genève,46.20229,6.16156,Entire home/apt,180,2,25,2018-07-13,0.56,25,0,0,
22264281,1st charming room in Geneva,14849570,Brigitte,,Chêne-Bougeries,46.20039,6.17554,Private room,100,2,33,2019-05-31,0.71,5,220,3,
22288806,The Green room in farmhouse,161822560,Genevieve,,Commune de Genève,46.21626,6.12615,Private room,60,3,1,2020-06-03,0.06,5,210,0,
22288968,The Pink Library room in farmhouse,161822560,Genevieve,,Commune de Genève,46.21566,6.1247,Private room,60,6,0,,,5,331,0,
22343298,Cool flat + 4 BIKES to Explore GENEVA,26924432,Karim,,Commune de Genève,46.21202,6.12819,Entire home/apt,150,1,68,2021-04-12,1.51,4,0,22,
22449304,Room in Cozy Apartment,11365950,Andria,,Commune de Genève,46.19689,6.14526,Private room,65,7,0,,,1,0,0,
22475827,"Chambre près AÉROPORT, PALEXPO, OMS.",48232794,Estefanía,,Grand-Saconnex,46.23519,6.12771,Private room,60,15,9,2019-06-18,0.28,1,130,1,
22476460,Appartement confortable dans l’hyper centre,148503972,Ste,,Commune de Genève,46.20303,6.1372,Private room,71,6,27,2019-09-26,0.98,1,0,0,
22502451,Private room close to UN and airport,165095047,Jaya,,Meyrin,46.23021,6.08333,Private room,48,2,39,2019-11-28,0.84,1,43,1,
22522031,Large pretty safe single room w/private bathroom,114537036,Lilia,,Commune de Genève,46.20923,6.12312,Private room,85,1,25,2018-11-14,0.66,2,364,3,
22531908,Cozy private room in great location,49708983,Nora,,Commune de Genève,46.20375,6.12933,Private room,55,100,17,2018-06-25,0.41,1,0,0,
22585758,Genève: studio tout confort en ville,15385819,Nadia,,Commune de Genève,46.19656,6.16219,Entire home/apt,56,90,13,2020-06-29,0.47,1,243,0,
22593765,Appartement tendance en plein coeur De Geneve,5033535,Muge,,Commune de Genève,46.20021,6.12736,Entire home/apt,119,2,15,2018-12-15,0.34,1,105,0,
22652248,Like @ Home-80m2-2BR-4 guests-10min Geneva center,166824158,Marcia,,Onex,46.18505,6.1092,Entire home/apt,190,15,4,2018-03-26,0.09,1,364,0,
22665542,Lake View - Modern 2BR Apt,3528377,Marc,,Commune de Genève,46.21153,6.15101,Entire home/apt,145,30,30,2019-06-22,0.71,79,31,0,
22682322,Large 2BR Apartment - 5mins Walk to UN,3528377,Marc,,Commune de Genève,46.22441,6.1291,Entire home/apt,235,35,29,2020-08-15,0.66,79,307,0,
22697970,Apparement,78762293,Sabrina,,Chêne-Bougeries,46.20218,6.19821,Entire home/apt,250,1,1,2018-01-29,0.02,2,358,0,
22721865,01 Studio  Genève center Cornavin Lac,167665502,Raphël M,,Commune de Genève,46.20784,6.14218,Entire home/apt,78,1,47,2020-01-30,1.06,4,77,2,
22722210,Room Chambre Cornavin ONU Centre Aeroport,31307191,Bianca,,Commune de Genève,46.2135,6.13391,Private room,50,1,70,2021-08-11,1.78,14,66,18,
22740212,"Studio Type, Fully Furnished",167895642,Ryan Jose III,,Commune de Genève,46.22445,6.12429,Entire home/apt,40,15,16,2019-07-28,0.36,1,2,0,
22742579,Duplex AEROPORT PALEXPO ONU BIT OMS CICR GENEVE,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23528,6.12517,Private room,390,1,29,2019-10-19,0.66,7,32,2,
22786989,New appartement in the Old Carouge,3039267,Anouk,,Carouge,46.18099,6.14105,Entire home/apt,140,5,31,2018-06-11,0.68,1,269,0,
22808110,Petit cocon rénové dans un immeuble de prestige,3737690,Philippe,,Commune de Genève,46.20224,6.14551,Entire home/apt,110,3,20,2021-05-24,0.74,30,307,7,
22822880,5* Modern Suit - Old Town View,3528377,Marc,,Commune de Genève,46.20084,6.14747,Entire home/apt,185,2,38,2021-09-26,0.87,79,175,9,
22880514,Luxurious lake view & terrace - Hermance apartment,169308152,Anne,,Hermance,46.29627,6.24268,Entire home/apt,200,7,9,2021-08-19,0.60,1,1,3,
22898906,Cozy mezzanine bed,169488224,Salem,,Onex,46.18664,6.10468,Private room,40,1,0,,,1,180,0,
22900130,Les Pins - Appartment/Loft - Residential area,104503101,Catherine,,Cologny,46.21693,6.18698,Entire home/apt,300,3,1,2021-10-19,1,1,304,1,
22903833,01 B Studio Centre Genève,31307191,Bianca,,Commune de Genève,46.20768,6.14224,Entire home/apt,90,1,60,2020-02-25,1.36,14,77,8,
22948679,"""L'Ancienne Epicerie"" in Chambésy Village",42906842,Antonio,,Pregny-Chambésy,46.24333,6.14638,Entire home/apt,155,3,24,2021-10-07,1.07,1,319,3,
22951619,Amazing cosy duplex - 10 min to center of Geneva,1896864,Maria-Cristina,,Satigny,46.21607,6.03834,Entire home/apt,180,2,41,2020-01-15,1.10,1,269,0,
22996481,CHALET - PALEXPO ONU BIT OMS CICR GENEVE,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23313,6.12515,Private room,160,1,9,2020-02-29,0.30,7,32,0,
22997037,Geneva city center- close to the lake (21.2),10409307,David,,Commune de Genève,46.20128,6.16826,Entire home/apt,87,7,2,2018-10-23,0.05,27,331,0,
22998838,Stylish and independent appartment,18479698,Josephine,,Chêne-Bougeries,46.19021,6.17448,Entire home/apt,107,1,15,2018-05-30,0.35,1,33,4,
23001688,"Appartement traversant à Rive, proche du lac.",9448840,Maxime,,Commune de Genève,46.20121,6.15404,Entire home/apt,300,1,29,2019-06-22,0.64,1,178,5,
23012046,Appartement en campagne spacieux et agréable,170708594,Sophie,,Meinier,46.24708,6.23524,Entire home/apt,65,7,3,2019-05-19,0.07,1,0,0,
23020884,"Apartment in the center of Geneva, only for ladies",134807073,Liza,,Commune de Genève,46.19568,6.14309,Private room,72,2,9,2019-05-13,0.20,2,323,3,
23073310,studio meublé,97066470,Ari,,Onex,46.18561,6.10013,Entire home/apt,100,1,0,,,1,0,0,
23101396,"Room at Gare Cornavin, very calm. NO lift",20463144,Dani,,Commune de Genève,46.20963,6.13826,Private room,47,4,6,2020-12-19,0.44,4,300,3,
23205718,Modern contemporary loft,172559805,Robert,,Commune de Genève,46.21146,6.14975,Private room,180,2,8,2019-09-20,0.25,1,365,0,
23237285,Jolie chambre trés calme,73784186,Irina,,Commune de Genève,46.21887,6.1387,Private room,69,2,47,2019-09-20,1.07,2,45,0,
23246592,Chambre spacieuse et lumineuse à Lancy - Genève,41924738,Erik,,Lancy,46.18178,6.12124,Private room,45,1,19,2021-06-26,0.57,1,331,4,
23304254,DREAM - PALEXPO ONU BIT OMS CICR GENEVE,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23291,6.12485,Private room,89,1,16,2019-06-17,0.38,7,32,0,
23304953,NEW-YORK  -  PALEXPO ONU BIT OMS CICR GENEVE,167921496,Anne-Lise & Daniel,,Grand-Saconnex,46.23375,6.12115,Private room,89,1,15,2019-05-31,0.38,7,32,0,
23320007,Zenitude,103130748,Elisabeth,,Chêne-Bougeries,46.19849,6.18927,Entire home/apt,136,2,29,2019-04-12,0.67,1,43,0,
23340883,Well centered room in Geneva (p),1338573,Andy,,Commune de Genève,46.19086,6.14506,Private room,48,25,27,2020-01-26,0.61,1,192,4,
23354863,"Contact me 
0799466747",158295769,Sohail,,Lancy,46.19734,6.11949,Private room,85,2,1,2019-05-07,0.03,1,83,0,
